name,latitude,longitude,address,tags
Pizzeria Portofino,41.8879861,-87.6304444,"North Clark Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '317', 'addr:postcode': '60654', 'addr:state': 'IL', 'addr:street': 'North Clark Street', 'amenity': 'restaurant', 'cuisine': 'italian;pizza', 'name': 'Pizzeria Portofino', 'phone': '+1-312-900-9018', 'website': 'https://www.pizzeriaportofino.com'}"
Nicky's Chinese Food,41.7999965,-87.5965105,"South Woodlawn Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '5231', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'South Woodlawn Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': ""Nicky's Chinese Food"", 'opening_hours': 'Mo-Su 10:30-0:00', 'phone': '+1-773-324-5340', 'wheelchair': 'yes'}"
Uncle Joe's Jerk Chicken,41.8022989,-87.5894227,"East Hyde Park Boulevard, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1461', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East Hyde Park Boulevard', 'amenity': 'restaurant', 'cuisine': 'caribbean;chicken', 'name': ""Uncle Joe's Jerk Chicken"", 'phone': '+1-773-241-5550'}"
Seoul Taco,41.7913352,-87.5939424,"East 57th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1321', 'addr:postcode': '60637', 'addr:state': 'IL', 'addr:street': 'East 57th Street', 'amenity': 'restaurant', 'cuisine': 'korean;mexican', 'name': 'Seoul Taco', 'website': 'https://www.seoultaco.com'}"
Sweet Home Gelato,41.8870476,-87.6332347,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Sweet Home Gelato'}"
Beat Kitchen,41.8884945,-87.6248277,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Beat Kitchen'}"
Prime & Provisions,41.8864627,-87.6327897,"North LaSalle Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '222', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'North LaSalle Street', 'amenity': 'restaurant', 'cuisine': 'steak_house;steak', 'name': 'Prime & Provisions', 'phone': '+1-312-726-7777'}"
Can't Believe It's Not Meat,41.7996218,-87.5923253,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1368 1/2', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'diet:vegan': 'yes', 'diet:vegetarian': 'yes', 'name': ""Can't Believe It's Not Meat"", 'opening_hours': 'Su-Th 11:00-21:00; Fr 11:00-19:00; Sa 16:00-22:00', 'phone': '+17736758208', 'website': 'https://cantbelieveitsnotmeat.com/', 'wheelchair': 'yes'}"
Nathan's Chicago Style and Taste of Jamaica,41.7996389,-87.5921416,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1372', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'name': ""Nathan's Chicago Style and Taste of Jamaica"", 'not:brand:wikidata': 'Q1319505'}"
Eto'o Modern Asian Cuisine,41.7993693,-87.5922423,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1373', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'cuisine': 'asian;chinese;thai', 'name': ""Eto'o Modern Asian Cuisine"", 'phone': '+1-773-891-2554', 'website': 'https://etooasiantogo.com/'}"
Beatrix,41.8945462,-87.6225255,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'american', 'name': 'Beatrix'}"
Gourmet Food Inc,41.851089,-87.6324764,"West 23rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '210', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'West 23rd Street', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Gourmet Food Inc', 'phone': '+1-312-842-3366'}"
China Cafe,41.8508515,-87.6321136,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2300', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'China Cafe', 'phone': '+1-312-808-0202'}"
Art of Pizza,41.8723959,-87.6273458,"South State Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '727', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Art of Pizza', 'website': 'http://artofpizzaonstate.com/'}"
Aurelio's Pizza,41.8672227,-87.6246504,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1212', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'brand': ""Aurelio's Pizza"", 'brand:wikidata': 'Q4822251', 'cuisine': 'pizza', 'name': ""Aurelio's Pizza""}"
B'Gabs Goodies,41.7916182,-87.5896288,"East 57th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1450', 'addr:postcode': '60637', 'addr:state': 'IL', 'addr:street': 'East 57th Street', 'amenity': 'restaurant', 'diet:gluten_free': 'only', 'diet:raw': 'yes', 'diet:vegan': 'only', 'name': ""B'Gabs Goodies"", 'website': 'https://www.bgabsgoodies.com/'}"
Giordano's Pizzeria,41.8645673,-87.6243724,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1340', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'brand': ""Giordano's Pizzeria"", 'brand:wikidata': 'Q5563393', 'cuisine': 'pizza', 'name': ""Giordano's Pizzeria"", 'website': 'https://giordanos.com/locations/south-loop/'}"
Pizano's Pizza,41.8532219,-87.6225445,"South Indiana Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2106', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Indiana Avenue', 'amenity': 'restaurant', 'cuisine': 'pizza', 'name': ""Pizano's Pizza"", 'website': 'https://www.pizanoschicago.com/locations/by-mccormick-place/'}"
Jason's Deli,41.8656121,-87.6401915,"South Canal Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1258', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'South Canal Street', 'amenity': 'restaurant', 'brand': ""Jason's Deli"", 'brand:wikidata': 'Q16997641', 'cuisine': 'sandwich', 'name': ""Jason's Deli""}"
Gino's East,41.8752192,-87.6289773,"South Dearborn Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '521', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Dearborn Street', 'amenity': 'restaurant', 'brand': ""Gino's East"", 'brand:wikidata': 'Q5563202', 'cuisine': 'pizza', 'name': ""Gino's East"", 'website': 'https://www.ginoseast.com/south-loop'}"
Cindy’s,41.8815929,-87.6247611,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Cindy’s'}"
Cleo's Southern Cuisine,41.8170758,-87.6069248,"South Cottage Grove Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '4248', 'addr:postcode': '60653', 'addr:state': 'IL', 'addr:street': 'South Cottage Grove Avenue', 'amenity': 'restaurant', 'cuisine': 'southern', 'name': ""Cleo's Southern Cuisine"", 'phone': '+1 (773) 575-7120', 'website': 'http://www.cleossoutherncuisine.com/'}"
Surf's Up Bronzeville,41.8162363,-87.6065093,"South Cottage Grove Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '4317', 'addr:postcode': '60653', 'addr:state': 'IL', 'addr:street': 'South Cottage Grove Avenue', 'amenity': 'restaurant', 'cuisine': 'surf_&_turf;steak_house;seafood', 'name': ""Surf's Up Bronzeville"", 'phone': '+1 (773) 420-3228', 'website': 'https://surfsupbronzeville.com'}"
Carson's Ribs,41.8909219,-87.6153399,"East Illinois Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '465', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Illinois Street', 'amenity': 'restaurant', 'cuisine': 'barbecue;steak_house', 'name': ""Carson's Ribs"", 'phone': '+1 312-280-9200', 'website': 'https://ribs.com/locations/'}"
Bronzeville Winery,41.8143543,-87.6069291,"South Cottage Grove Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '4420', 'addr:postcode': '60653', 'addr:state': 'IL', 'addr:street': 'South Cottage Grove Avenue', 'amenity': 'restaurant', 'craft': 'winery', 'name': 'Bronzeville Winery', 'website': 'https://www.bronzevillewinery.com/'}"
Egg Harbor Cafe,41.8911127,-87.6212279,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Egg Harbor Cafe'}"
goddess bakery,41.8918323,-87.6264823,"N/A, N/A","{'amenity': 'restaurant', 'name': 'goddess bakery'}"
Hot Woks Cool Sushi,41.8811739,-87.6246671,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '30', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Hot Woks Cool Sushi', 'phone': '+13123451234', 'website': 'https://www.hotwokscoolsushi.com/'}"
Pinched,41.8906575,-87.6158586,"N/A, N/A","{'air_conditioning': 'yes', 'amenity': 'restaurant', 'brewery': 'yes', 'cuisine': 'mediterranean', 'name': 'Pinched'}"
Stand-Up Burgers,41.885876,-87.6341207,"North Wells Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '204', 'addr:postcode': '60606', 'addr:state': 'IL', 'addr:street': 'North Wells Street', 'amenity': 'restaurant', 'cuisine': 'burger', 'diet:vegan': 'only', 'diet:vegetarian': 'yes', 'name': 'Stand-Up Burgers', 'website': 'https://www.standupburgers.com/'}"
Woodwind,41.8939283,-87.6205995,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Woodwind'}"
Daisy's Po-Boy and Tavern,41.8004552,-87.5889478,"South Harper Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '5215', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'South Harper Avenue', 'amenity': 'restaurant', 'bar': 'yes', 'brewery': 'yes', 'cuisine': 'southern;cajun', 'name': ""Daisy's Po-Boy and Tavern"", 'opening_hours': 'Tu-Th 11:00-21:00; Fr-Sa 11:00-22:00', 'phone': '+1-773-675-8767', 'website': 'https://www.daisyspoboychicago.com'}"
Ascione Bistro,41.79538,-87.5886124,"East 55th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1500', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 55th Street', 'amenity': 'restaurant', 'cuisine': 'italian', 'name': 'Ascione Bistro', 'phone': '+1-773-363-8161', 'website': 'https://ascionebistro.com/'}"
Amarit,41.8742998,-87.6294404,"South Dearborn Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '600', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Dearborn Street', 'amenity': 'restaurant', 'cuisine': 'thai', 'name': 'Amarit'}"
Conscious Plates,41.780592,-87.6048083,"East 63rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '820', 'addr:postcode': '60637', 'addr:state': 'IL', 'addr:street': 'East 63rd Street', 'amenity': 'restaurant', 'diet:vegan': 'yes', 'name': 'Conscious Plates', 'website': 'https://www.consciousplates.com'}"
Exchequer Restaurant & Pub,41.878746,-87.6263195,"South Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '226', 'addr:postcode': '60604', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'cuisine': 'pub;pizza', 'name': 'Exchequer Restaurant & Pub', 'phone': '+1-312-939-5633', 'website': 'https://www.exchequerpub.com'}"
BIBIBOP Asian Grill,41.8783496,-87.6266285,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'BIBIBOP Asian Grill'}"
Beatrix Market,41.8781283,-87.6268247,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Beatrix Market'}"
Maharaj Indian Grill,41.8775204,-87.627393,"South State Street, N/A","{'addr:housenumber': '333', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'name': 'Maharaj Indian Grill'}"
Brown Bag Seafood,41.8783761,-87.6357615,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'seafood', 'name': 'Brown Bag Seafood'}"
Shinju Sushi,41.7993294,-87.5921698,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1375', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'cuisine': 'japanese;sushi', 'name': 'Shinju Sushi', 'opening_hours': 'Mo-Su 11:00-22:00', 'phone': '+1-773-966-6669', 'website': 'https://www.facebook.com/Shinju-Sushi-Japanese-Resturant-260536903153/'}"
Ken Kee Restaurant,41.8543426,-87.6332809,"South China Place, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2129', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South China Place', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Ken Kee Restaurant'}"
Gordon Ramsay Burger,41.8934486,-87.6279307,"East Ontario Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Ontario Street', 'amenity': 'restaurant', 'cuisine': 'american;burger', 'name': 'Gordon Ramsay Burger', 'opening_hours': 'Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00', 'website': 'https://www.gordonramsayrestaurants.com/en/us/gordon-ramsay-burger/locations/chicago'}"
Minghin,41.8665598,-87.6243562,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Minghin'}"
Fons,41.8846443,-87.6265217,"East Randolph Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '39', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'East Randolph Street', 'air_conditioning': 'yes', 'amenity': 'restaurant', 'brand:wikipedia': 'en:TCBY', 'cuisine': 'colombian', 'diet:vegan': 'yes', 'diet:vegetarian': 'yes', 'level': '0', 'name': 'Fons', 'outdoor_seating': 'no', 'phone': '+1 312-363-9437', 'website': 'https://www.havingfons.com/'}"
The Outpost Mexican Eatery,41.8745236,-87.6403975,"West Harrison Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '520', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Harrison Street', 'amenity': 'restaurant', 'cuisine': 'mexican', 'name': 'The Outpost Mexican Eatery', 'opening_hours': 'Mo-Fr 09:00-19:00; Sa 09:00-16:00', 'phone': '+1 (312) 877-5449', 'website': 'https://www.theoutpostmexicaneatery.com'}"
The X Pot,41.8676512,-87.6319951,"South Delano Court, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1147', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Delano Court', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'The X Pot'}"
Jet's Pizza,41.7952651,-87.5929675,"East 55th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1348', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 55th Street', 'amenity': 'restaurant', 'brand': ""Jet's Pizza"", 'brand:wikidata': 'Q16997713', 'cuisine': 'pizza', 'name': ""Jet's Pizza"", 'opening_hours': 'Su-Th 10:00-22:00; Fr-Sa 10:00-24:00', 'phone': '+1-773-739-8553', 'website': 'https://www.jetspizza.com/stores/illinois/chicago/1348-e-55th-st/'}"
Lou Malnati's Pizzeria,41.8899931,-87.6249748,"N/A, N/A","{'amenity': 'restaurant', 'brand': ""Lou Malnati's Pizzeria"", 'brand:wikidata': 'Q6685628', 'cuisine': 'pizza', 'name': ""Lou Malnati's Pizzeria""}"
Brown Bag Seafood Co.,41.8897447,-87.634408,"North Wells Street, N/A","{'addr:street': 'North Wells Street', 'amenity': 'restaurant', 'name': 'Brown Bag Seafood Co.'}"
65 Express,41.8818038,-87.6344514,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'chinese', 'name': '65 Express', 'opening_hours': 'Mo-Fr 10:00-19:00; Sa 11:00-16:00', 'wheelchair': 'yes'}"
Dragon Bowl,41.838425,-87.6325479,"West 31st Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '220', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'West 31st Street', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Dragon Bowl', 'phone': '+1-312-949-1988', 'website': 'https://dragonbowl-chicago.com'}"
Beggars Pizza,41.8102116,-87.5921194,"East 47th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1400', 'addr:postcode': '60653', 'addr:state': 'IL', 'addr:street': 'East 47th Street', 'addr:unit': 'F1', 'amenity': 'restaurant', 'brand': 'Beggars Pizza', 'brand:wikidata': 'Q113946029', 'cuisine': 'pizza', 'name': 'Beggars Pizza'}"
Strings Ramen,41.7994126,-87.5898244,"East 53rd Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1453', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 53rd Street', 'amenity': 'restaurant', 'cuisine': 'asian;japanese', 'name': 'Strings Ramen', 'opening_hours': 'Mo-Su 11:00-22:00', 'phone': '+1-773-633-2797', 'website': 'https://www.stringsramenhydepark.com/'}"
JJ Fish & Chicken,41.8796256,-87.626738,"East Adams Street, N/A","{'addr:housenumber': '26', 'addr:postcode': '60603', 'addr:street': 'East Adams Street', 'amenity': 'restaurant', 'cuisine': 'chicken;fish', 'delivery': 'Mo-Sa 11:00-15:00', 'kids_area': 'no', 'level': '0', 'name': 'JJ Fish & Chicken', 'opening_hours': 'Mo-Fr 10:00-20:00; Sa 11:00-20:00', 'outdoor_seating': 'no', 'phone': '+1 312-578-0220', 'smoking': 'no', 'takeaway': 'yes', 'website': 'https://jjfishandchickenchicago.com/', 'wheelchair': 'yes'}"
Daiquan Noodles,41.8519483,-87.6322068,"South Wentworth Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '2230', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Wentworth Avenue', 'amenity': 'restaurant', 'cuisine': 'noodle', 'name': 'Daiquan Noodles'}"
Naf Naf Grill,41.8812877,-87.6263667,"South Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '28', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'brand': 'Naf Naf Grill', 'brand:wikidata': 'Q111901442', 'cuisine': 'middle_eastern', 'name': 'Naf Naf Grill', 'opening_hours': 'Mo-Su 10:30-20:00', 'phone': '+1-312-726-6300', 'website': 'https://www.nafnafgrill.com/locations/illinois/chicago-wabash-ave/'}"
Veggie House,41.8546012,-87.6328454,"N/A, N/A","{'addr:postcode': '60616', 'amenity': 'restaurant', 'cuisine': 'chinese', 'diet:vegan': 'yes', 'diet:vegetarian': 'yes', 'name': 'Veggie House', 'opening_hours': 'Su-Th 11:30-21:00; Fr-Sa 11:30-22:00', 'phone': '312-326-9966', 'website': 'https://veggiehouseusa.com'}"
La Cantina Bar & Grill,41.8562986,-87.6235836,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'mexican', 'name': 'La Cantina Bar & Grill', 'phone': '312-842-1911'}"
Caribbean Jerk Joint,41.810119,-87.5921242,"East 47th Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1400', 'addr:postcode': '60615', 'addr:state': 'IL', 'addr:street': 'East 47th Street', 'amenity': 'restaurant', 'cuisine': 'caribbean', 'name': 'Caribbean Jerk Joint', 'phone': '(773) 966-5713', 'website': 'https://caribbeanjerkjointchicago.com/'}"
Lotus Banh Mi,41.8799035,-87.6339775,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'vietnamese', 'name': 'Lotus Banh Mi'}"
Jiao By Qing Xiang Yuan Dumplings,41.8814045,-87.6263734,"South Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '18', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Jiao By Qing Xiang Yuan Dumplings', 'phone': '+1 (773) 598-4093', 'website': 'https://heyjiao.com'}"
Burger Point,41.8562178,-87.6274256,"South State Street, N/A","{'addr:housenumber': '1900', 'addr:street': 'South State Street', 'amenity': 'restaurant', 'check_date': '2024-03-24', 'cuisine': 'burger', 'delivery': 'yes', 'diet:chicken': 'yes', 'diet:gluten_free': 'yes', 'diet:organic': 'yes', 'diet:vegan': 'yes', 'diet:vegetarian': 'yes', 'name': 'Burger Point', 'phone': '(312) 842-1900', 'website': 'https://www.yelp.com/biz/the-burger-point-chicago'}"
Laojiumen Hotpot,41.854599,-87.6303833,"South Clark Street, N/A","{'addr:housenumber': '2026', 'addr:street': 'South Clark Street', 'addr:unit': 'D and E', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'Laojiumen Hotpot'}"
TBD,41.854445,-87.6303764,"South Clark Street, N/A","{'addr:housenumber': '2026', 'addr:street': 'South Clark Street', 'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'TBD'}"
Gorée Cuisine,41.8097456,-87.5981129,"East 47th Street, Chicago","{'addr:city': 'Chicago', 'addr:country': 'US', 'addr:housenumber': '1126', 'addr:postcode': '60653', 'addr:state': 'IL', 'addr:street': 'East 47th Street', 'amenity': 'restaurant', 'cuisine': 'african', 'name': 'Gorée Cuisine', 'phone': '+1 872-529-3380', 'takeaway': 'yes', 'toilets': 'yes', 'toilets:access': 'customers'}"
Ed Debevic's,41.8924096,-87.6230804,"East Ohio Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '159', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Ohio Street', 'amenity': 'restaurant', 'cuisine': 'burger', 'name': ""Ed Debevic's"", 'website': 'https://www.eddebevics.com/'}"
Home Run Inn Pizzeria,41.8325884,-87.6164715,"South Doctor Martin Luther King Junior Drive, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '3401', 'addr:postcode': '60616', 'addr:state': 'IL', 'addr:street': 'South Doctor Martin Luther King Junior Drive', 'amenity': 'restaurant', 'branch': 'Bronzeville', 'brand': 'Home Run Inn', 'brand:wikidata': 'Q16995746', 'cuisine': 'pizza', 'name': 'Home Run Inn Pizzeria', 'website': 'https://www.homeruninnpizza.com/restaurants/bronzeville/'}"
Pearl's Place Restaurant,41.82361,-87.6228545,"South Michigan Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '3901', 'addr:postcode': '60653', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'cuisine': 'soul_food', 'name': ""Pearl's Place Restaurant"", 'website': 'https://www.pearlsplacerestaurant.com/'}"
FARE,41.8811837,-87.6354975,"N/A, N/A","{'amenity': 'restaurant', 'name': 'FARE'}"
Mezza,41.8813976,-87.6336281,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Mezza'}"
Protein Bar & Kitchen,41.8809714,-87.6321592,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Protein Bar & Kitchen'}"
Francois Frankie,41.8845993,-87.6346266,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Francois Frankie'}"
House of Blues,41.8882631,-87.6288306,"N/A, N/A","{'amenity': 'restaurant', 'brand': 'House of Blues', 'brand:wikidata': 'Q648898', 'cuisine': 'american', 'name': 'House of Blues', 'phone': '+1-312-923-2000', 'website': 'https://www.houseofblues.com/chicago', 'wheelchair': 'no'}"
Morton's The Steakhouse,41.8867089,-87.625579,"East Wacker Place, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '65', 'addr:postcode': '60601', 'addr:state': 'IL', 'addr:street': 'East Wacker Place', 'amenity': 'restaurant', 'brand': ""Morton's The Steakhouse"", 'brand:wikidata': 'Q17022759', 'cuisine': 'steak_house', 'name': ""Morton's The Steakhouse"", 'opening_hours': 'Tu-Fr 11:30+; Sa 16:00+', 'outdoor_seating': 'yes', 'website': 'https://www.mortons.com/location/mortons-the-steakhouse-chicago-il-wacker-place/', 'wheelchair': 'yes'}"
Venteux Brasserie,41.8864786,-87.6247946,"North Michigan Avenue, N/A","{'addr:housenumber': '224', 'addr:street': 'North Michigan Avenue', 'amenity': 'restaurant', 'check_date': '2024-10-20', 'cuisine': 'french', 'name': 'Venteux Brasserie', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes'}"
Silk Road of Chicago,41.8813727,-87.6317271,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Silk Road of Chicago'}"
Sushi-san,41.878464,-87.6359683,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Sushi-san'}"
Tortazo,41.8785288,-87.6360163,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'mexican', 'name': 'Tortazo'}"
Brownbag,41.8785308,-87.6357656,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'seafood', 'name': 'Brownbag'}"
Market Creations,41.8784768,-87.6360132,"N/A, N/A","{'amenity': 'restaurant', 'name': 'Market Creations'}"
Kindling,41.8791594,-87.6357288,"N/A, N/A","{'amenity': 'restaurant', 'level': '2', 'name': 'Kindling'}"
Chiya Chai,41.8882798,-87.6256514,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Chiya Chai'}"
Feed Your Head,41.8883152,-87.6255701,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'international', 'name': 'Feed Your Head'}"
Blackwood BBQ,41.8792601,-87.6347857,"N/A, N/A","{'amenity': 'restaurant', 'cuisine': 'barbecue', 'name': 'Blackwood BBQ', 'opening_hours': 'Mo-Fr 11:00-15:00', 'website': 'https://www.blackwoodbbq.com/211-w-adams-st-location', 'website:menu': 'https://order.blackwoodbbq.com/'}"
Copper Club,41.8822092,-87.630453,"West Madison Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '70', 'addr:postcode': '60602', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'restaurant', 'name': 'Copper Club', 'opening_hours': 'Mo-Fr 07:00-20:00', 'phone': '+1 (312) 265 1867', 'website': 'https://copperclubchicago.com'}"
Eataly,41.892164,-87.6263766,"East Ohio Street, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '43', 'addr:postcode': '60611', 'addr:state': 'IL', 'addr:street': 'East Ohio Street', 'addr:street:name': 'Ohio', 'addr:street:prefix': 'East', 'addr:street:type': 'Street', 'amenity': 'restaurant', 'brand': 'Eataly', 'brand:wikidata': 'Q3046645', 'cuisine': 'italian', 'description': 'Eataly is a grocery store, café, and collection of restaurants serving food from Italy.', 'name': 'Eataly', 'opening_hours': 'Su-Th 07:30-22:00; Fr-Sa 07:30-23:00', 'phone': '+1-312-521-8700', 'shop': 'supermarket', 'website': 'https://www.eataly.com/us_en/stores/chicago'}"
Jet's Pizza,41.8679773,-87.6260656,"South Wabash Avenue, Chicago","{'addr:city': 'Chicago', 'addr:housenumber': '1144', 'addr:postcode': '60605', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'brand': ""Jet's Pizza"", 'brand:wikidata': 'Q16997713', 'cuisine': 'pizza', 'name': ""Jet's Pizza""}"
